symbol,security,gics_sector,gics_industry,country,region,report_url,report year,annual carbon emissions (tonnes co₂),annual water consumption (cubic meters),renewable energy usage (mwh),sustainable materials usage ratio (percent),waste recycling rate (percent)
PKG,Packaging Corporation of America,Materials,Paper Packaging,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PKG_2018.pdf,2018,3300000.0,280300000.0,,,
PKG,Packaging Corporation of America,Materials,Paper Packaging,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PKG_2019.pdf,2019,4260000.0,273900000000.0,70300000.0,,73.2
PKG,Packaging Corporation of America,Materials,Paper Packaging,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PKG_2021.pdf,2021,1950000.0,274900000000.0,70600000.0,,
PAYX,Paychex Inc.,Information Technology,Internet Software & Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NASDAQ_PAYX_2019.pdf,2019,17000.0,,,,
PYPL,PayPal,Information Technology,Data Processing & Outsourced Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NASDAQ_PYPL_2017.pdf,2017,,2349576.04,,,90.0
PNR,Pentair plc,Industrials,Industrial Machinery,US,North America,https://www.pentair.com/content/dam/extranet/enterprise/digital/enterprise-pages/pentair-cr-report-2023.pdf,2023,55880.0,29.0,,,
PNR,Pentair plc,Industrials,Industrial Machinery,US,North America,https://www.pentair.com/content/dam/extranet/enterprise/resources/reports/2021-pentair-csr-report.pdf,2021,106441.0,661.0,,,
PNR,Pentair plc,Industrials,Industrial Machinery,US,North America,https://www.pentair.com/content/dam/extranet/enterprise/resources/reports/pentair-cr-report-2022.pdf,2022,119740.1,752821.16,37.0,,
PEP,PepsiCo Inc.,Consumer Staples,Soft Drinks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PEP_2017.pdf,2017,,,,9.0,95.0
PEP,PepsiCo Inc.,Consumer Staples,Soft Drinks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PEP_2018.pdf,2018,,,100.0,,
PEP,PepsiCo Inc.,Consumer Staples,Soft Drinks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PEP_2013.pdf,2013,,200000.0,,,
PEP,PepsiCo Inc.,Consumer Staples,Soft Drinks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PEP_2021.pdf,2021,,,,,
PEP,PepsiCo Inc.,Consumer Staples,Soft Drinks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PEP_2022.pdf,2022,,8700000000.0,,,87.0
PEP,PepsiCo Inc.,Consumer Staples,Soft Drinks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PEP_2014.pdf,2014,,,,25.0,93.0
PEP,PepsiCo Inc.,Consumer Staples,Soft Drinks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PEP_2010.pdf,2010,,,,10.0,
PEP,PepsiCo Inc.,Consumer Staples,Soft Drinks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PEP_2015.pdf,2015,7.0,,,4.0,94.0
PKI,PerkinElmer,Health Care,Health Care Equipment,US,North America,https://resources.perkinelmer.com/corporate/pdfs/downloads/2014-csr-report.pdf,2014,41101.0,169795.0,,,
PKI,PerkinElmer,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PKI_2021.pdf,2021,3423.0,11.0,,,
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PFE_2020.pdf,2020,80.0,,,,
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PFE_2009.pdf,2009,12.0,,,,
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PFE_2021.pdf,2021,28.0,,310.0,,
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PFE_2022.pdf,2022,,,,,
PFE,Pfizer Inc.,Health Care,Pharmaceuticals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PFE_2007.pdf,2007,,30000000.0,,30.0,49.0
PM,Philip Morris International,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PM_2017.pdf,2017,,4.8,36.0,,
PM,Philip Morris International,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PM_2019.pdf,2019,615595.0,4.0,72.0,,84.0
PM,Philip Morris International,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PM_2021.pdf,2021,308822.0,3120000.0,33.0,,86.0
PM,Philip Morris International,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PM_2018.pdf,2018,,4400000.0,65.0,95.0,84.0
PM,Philip Morris International,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PM_2022.pdf,2022,4597000.0,3090000.0,87.0,,86.0
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PSX_2017.pdf,2017,35.0,,,,
RL,Polo Ralph Lauren Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://corporate.ralphlauren.com/on/demandware.static/-/Sites-RalphLauren_Corporate-Library/default/dw8af4fcf2/documents/Ralph_Lauren_2019_Global_Citizenship.pdf,2019,63290.0,,10.0,79.0,100.0
RL,Polo Ralph Lauren Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://corporate.ralphlauren.com/on/demandware.static/-/Sites-RalphLauren_Corporate-Library/default/dwee986973/documents/2021_Global_Citizenship_&_Sustainability_Report.pdf,2021,1237017.0,9661765.0,6.0,,85.0
RL,Polo Ralph Lauren Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://corporate.ralphlauren.com/on/demandware.static/-/Sites-RalphLauren_Corporate-Library/default/dwd8688705/documents/2020_Global_Citizenship_Sustainability_Report.pdf,2020,1664744.0,,2.0,,85.0
PPG,PPG Industries,Materials,Specialty Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PPG_2017.pdf,2017,1170000.0,18600000.0,,32.0,
PPG,PPG Industries,Materials,Specialty Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PPG_2013.pdf,2013,7200.0,4.39,,,
PPG,PPG Industries,Materials,Specialty Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PPG_2018.pdf,2018,930000.0,,,32.0,
PPG,PPG Industries,Materials,Specialty Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PPG_2011.pdf,2011,,,,,
PPG,PPG Industries,Materials,Specialty Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PPG_2010.pdf,2010,400.0,15.0,,98.0,
PPG,PPG Industries,Materials,Specialty Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PPG_2022.pdf,2022,,17730000.0,,,
PPG,PPG Industries,Materials,Specialty Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PPG_2009.pdf,2009,,595.44,,,
PPG,PPG Industries,Materials,Specialty Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PPG_2021.pdf,2021,840000.0,16900000.0,4600000.0,,
PPG,PPG Industries,Materials,Specialty Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PPG_2016.pdf,2016,,,,31.0,
PPG,PPG Industries,Materials,Specialty Chemicals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PPG_2012.pdf,2012,5800000.0,430000000.0,,,75.0
PFG,Principal Financial Group,Financials,Life & Health Insurance,US,North America,https://brandassets.principal.com/m/578f3c503d494ecf/original/2023-Sustainability-Report.pdf,2023,,,55.6,,
PG,Procter & Gamble,Consumer Staples,Personal Products,US,North America,https://downloads.ctfassets.net/oggad6svuzkv/325tJmPxGEWQOgc6eGskKy/b69cb86ada52cfe97e468daadf20b741/2017_Full_Citizenship_Report.pdf,2017,4600000.0,62028000.0,,65.0,86.0
PG,Procter & Gamble,Consumer Staples,Personal Products,US,North America,https://assets.ctfassets.net/oggad6svuzkv/v5Y40XzQfGpspdBQSnzVp/5c28a0da4f28790ff09d8300c45d03a9/citizenship_report_2020_executive_summary_FINAL_updated.pdf,2020,,,,100.0,
PG,Procter & Gamble,Consumer Staples,Personal Products,US,North America,https://assets.ctfassets.net/oggad6svuzkv/2YLbgvN5rOSwswwGAgkEEs/1e257a435ac70bfb9316aa24eb5d9b59/2013_Full_Sustainability_Report.pdf,2013,5738.0,74320.0,,,81.0
PG,Procter & Gamble,Consumer Staples,Personal Products,US,North America,https://assets.ctfassets.net/oggad6svuzkv/ZptYlWrJaUIqgMgEe6qwo/5b076acbcd8b1ccbadb22b58533ac2d2/2014_Full_Sustainability_Report.pdf,2014,5353.0,70610.0,,,87.0
PGR,Progressive Corp.,Financials,Property & Casualty Insurance,US,North America,https://s202.q4cdn.com/605347829/files/doc_downloads/2023/Progressive_2022CSR.pdf,2023,,,61500.0,,
PGR,Progressive Corp.,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PGR_2021.pdf,2021,81320.0,,70000.0,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2012.pdf,2012,6299.0,,550000000.0,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2010.pdf,2010,10253.0,,30.0,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2016.pdf,2016,14885.0,0.02,165.0,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2008.pdf,2008,16293.91,,120000.0,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2009.pdf,2009,,,,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2011.pdf,2011,,,,20.0,75.0
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2014.pdf,2014,7558.0,10186.54,,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2019.pdf,2019,,,,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2015.pdf,2015,14853.0,9232.61,,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2020.pdf,2020,1106.0,,,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2007.pdf,2007,12394108.0,,6400.0,100.0,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2017.pdf,2017,13105.0,,96.15,,
PLD,Prologis,Real Estate,Industrial REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PLD_2013.pdf,2013,9837.0,,,,
PSA,Public Storage,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PSA_2021.pdf,2021,11.0,14.0,,,58.0
PSA,Public Storage,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PSA_2022.pdf,2022,52.0,,,,53.0
PSA,Public Storage,Real Estate,Specialized REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/p/NYSE_PSA_2019.pdf,2019,,,,,30.0
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2021.pdf,2021,,,,54.0,
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2020.pdf,2020,80888.0,,95453746.0,,
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2015.pdf,2015,134459.0,343683.0,,70.0,
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2014.pdf,2014,0.65,,,100.0,
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2023.pdf,2023,2294443.0,,64.0,,
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2022.pdf,2022,1621297.0,,60.0,46.5,
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2018.pdf,2018,128878.0,181235.0,60735489.0,33.0,94.0
PVH,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://www.pvh.com/-/media/Files/pvh/responsibility/PVH-CR-Report-2016.pdf,2016,148726.0,201782.0,,29.0,
PWR,Quanta Services Inc.,Industrials,Construction & Engineering,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/q/NYSE_PWR_2021.pdf,2021,653993.0,115.04,,,
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,US,North America,https://www.qualcomm.com/media/documents/files/2019-qualcomm-corporate-responsibility-report.pdf,2019,,0.3,,,
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,US,North America,https://www.qualcomm.com/content/dam/qcomm-martech/dm-assets/documents/2021-qualcomm-corporate-responsibility-report.pdf,2021,,,115000.0,,
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,US,North America,https://www.qualcomm.com/media/documents/files/2020-qualcomm-corporate-responsibility-report.pdf,2020,,1518257.65,3.0,,25.0
QCOM,QUALCOMM Inc.,Information Technology,Semiconductors,US,North America,https://www.qualcomm.com/content/dam/qcomm-martech/dm-assets/documents/2023-qualcomm-corporate-responsibility-report.pdf,2023,,200000.0,,,50.5
DGX,Quest Diagnostics,Health Care,Health Care Services,US,North America,https://www.questdiagnostics.com/content/dam/corporate/unrestricted/documents/our-company/corporate-responsibility/quest-cr-report-2021.pdf,2021,1583.2,3.28,,,
DGX,Quest Diagnostics,Health Care,Health Care Services,US,North America,https://www.questdiagnostics.com/content/dam/corporate/unrestricted/images/our-company/responsibility-report-thumbnails/Quest-Diagnostics-Corporate-Responsibility-Report-2023.pdf,2023,845.0,,40000000.0,,
RTN,Raytheon Co.,Industrials,Aerospace & Defense,US,North America,https://www.labrador-company.com/wp-content/uploads/sites/2/2021/09/a-benchmark-of-letters-from-leadership-across1.pdf,2021,510500.0,5.69,,,
REG,Regency Centers Corporation,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/NYSE_REG_2022.pdf,2022,,,,,29.0
REG,Regency Centers Corporation,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/NYSE_REG_2020.pdf,2020,832381.0,1647.0,,,
REG,Regency Centers Corporation,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/NYSE_REG_2018.pdf,2018,33873.0,1814188.03,,,
REG,Regency Centers Corporation,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/NYSE_REG_2019.pdf,2019,2080.0,,2416.0,,3.0
REG,Regency Centers Corporation,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/NYSE_REG_2021.pdf,2021,24672.0,,,,35.0
REGN,Regeneron,Health Care,Biotechnology,US,North America,https://www.regeneron.com/downloads/2023rr.pdf,2023,,,,,73.0
RSG,Republic Services Inc,Industrials,Environmental & Facilities Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/NYSE_RSG_2018.pdf,2018,6000000.0,,,,
RSG,Republic Services Inc,Industrials,Environmental & Facilities Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/NYSE_RSG_2020.pdf,2020,13453373.0,,19000.0,,
RSG,Republic Services Inc,Industrials,Environmental & Facilities Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/NYSE_RSG_2021.pdf,2021,,,,,
RHI,Robert Half International,Industrials,Human Resource & Employment Services,US,North America,https://www.protiviti.com/sites/default/files/2024-05/robert_half_esg_report_2023.pdf,2023,16708.0,,,,
ROK,Rockwell Automation Inc.,Industrials,Electrical Components & Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/r/NYSE_ROK_2021.pdf,2021,197.0,,,,86.0
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,US,North America,https://corp.rossstores.com/wp-content/uploads/2022/08/Ross-2021-Corporate-Social-Responsibility-Report.pdf,2022,3.86,,,,
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,US,North America,https://corp.rossstores.com/wp-content/uploads/2023/10/2022-Ross-Corporate-Social-Responsibility-Report.pdf,2023,3.6,,,,
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,US,North America,https://corporate.goodyear.com/content/dam/goodyear-corp/documents/responsibility/corp-responsibility-reports/2020-corporate-responsibility-report.pdf.coredownload.pdf,2020,226714.0,,,,67.0
SBAC,SBA Communications,Real Estate,Specialized REITs,US,North America,https://s201.q4cdn.com/321536525/files/doc_financials/2022/sr/sbac_2022_sustainability_report.pdf,2022,164700.0,,25.0,,
SBAC,SBA Communications,Real Estate,Specialized REITs,US,North America,https://s201.q4cdn.com/321536525/files/doc_financials/2023/sr/sbac_2023_sustainability_report.pdf,2023,142600.0,,29.0,,
SBAC,SBA Communications,Real Estate,Specialized REITs,US,North America,https://s201.q4cdn.com/321536525/files/doc_financials/2021/ar/SBAC_2021_Sustainability_Report.pdf,2021,87300.0,,,,
SLB,Schlumberger Ltd.,Energy,Oil & Gas Equipment & Services,US,North America,https://net0tracker.com/download/supporting_docs/general/Schlumberger_Ltd._2021_sustainability_report.pdf,2021,1369000.0,,205000.0,,
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",US,North America,https://www.seagate.com/content/dam/seagate/assets/esg/resources/files/seagate-fy2023-esg-performance-report.pdf,2023,,,50.0,,
SRE,Sempra Energy,Utilities,Multi-Utilities,US,North America,https://www.sempra.com/sites/default/files/2017-09/final_2013.pdf,2013,7800000.0,120754579.0,23.6,,
SRE,Sempra Energy,Utilities,Multi-Utilities,US,North America,https://www.sempra.com/sites/default/files/csr-2023/SEMPRA-2023-CSR-FINAL.pdf,2023,67.8,1233000000.0,,,
SRE,Sempra Energy,Utilities,Multi-Utilities,US,North America,https://www.sempra.com/sites/default/files/content/files/node-report/2020/SempraEnergy_2020_Corporate-Sustainability-Report.pdf,2020,73000000.0,,,,
SRE,Sempra Energy,Utilities,Multi-Utilities,US,North America,https://www.sempra.com/sites/default/files/resource-library/archive/2019-sempra-corporate-sustainability-report.pdf,2019,,,,,
SRE,Sempra Energy,Utilities,Multi-Utilities,US,North America,https://www.sempra.com/sites/default/files/content/files/node-report/2022/sempra_sustainability-report_2021_5.18.22.pdf,2021,6800000.0,,66500000.0,,99.0
SHW,Sherwin-Williams,Materials,Specialty Chemicals,US,North America,https://corporate.sherwin-williams.com/content/dam/sherwin/corp/corp-aem-sherwin/sustainability/sustainability-reports/2022/cover-pages-tables-icons/CDP%20Climate%202023.pdf.coredownload.pdf,2022,430114.0,3950158.0,,,38.7
SHW,Sherwin-Williams,Materials,Specialty Chemicals,US,North America,https://industrial.sherwin-williams.com/content/dam/pcg/sherwin-williams/coil-extrusion/common/pdfs/Sherwin-Williams%202023%20Sustainability%20Report.pdf,2020,627265.0,1474380.0,50.0,,43.08
SHW,Sherwin-Williams,Materials,Specialty Chemicals,US,North America,https://s2.q4cdn.com/918177852/files/doc_downloads/esg/2022/06.27/Sherwin-Williams_2021_Sustainability_Report.pdf,2021,354397.0,3785000.0,,,39.6
SHW,Sherwin-Williams,Materials,Specialty Chemicals,US,North America,https://corporate.sherwin-williams.com/content/dam/sherwin/corp/corp-aem-sherwin/sustainability/sustainability-reports/2023/Sherwin-Williams%202023%20Sustainability%20Report%20(7).pdf.coredownload.pdf,2023,700323.0,,,,
SPG,Simon Property Group Inc,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SPG_2015.pdf,2015,,12238130.0,,,
SPG,Simon Property Group Inc,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SPG_2020.pdf,2020,266578.0,12342937.0,,,
SPG,Simon Property Group Inc,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SPG_2019.pdf,2019,260000.0,12612918.0,373777.0,,
SPG,Simon Property Group Inc,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SPG_2018.pdf,2018,,13169096.0,,,
SPG,Simon Property Group Inc,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SPG_2017.pdf,2017,,12357840.0,,,
SPG,Simon Property Group Inc,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SPG_2022.pdf,2022,126469.0,2860076.0,3544.0,,
SPG,Simon Property Group Inc,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SPG_2016.pdf,2016,,13785864.0,,,
SPG,Simon Property Group Inc,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SPG_2014.pdf,2014,42.0,,,,
SPG,Simon Property Group Inc,Real Estate,Retail REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SPG_2021.pdf,2021,119230.0,,,,
SWKS,Skyworks Solutions,Information Technology,Semiconductors,US,North America,https://www.skyworksinc.com/-/media/SkyWorks/Documents/Brochures/SustainabilityReport2023.pdf,2023,121468.0,1787350.39,96683.0,,39.0
SWKS,Skyworks Solutions,Information Technology,Semiconductors,US,North America,https://www.skyworksinc.com/-/media/SkyWorks/Documents/Brochures/SustainabilityReport2022.pdf,2022,157554.0,1976053.05,7.0,,46.0
SWKS,Skyworks Solutions,Information Technology,Semiconductors,US,North America,https://www.skyworksinc.com/-/media/SkyWorks/Documents/Brochures/SustainabilityReport2021.pdf,2021,126000.0,1933047.97,,,
SLG,SL Green Realty,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SLG_2015.pdf,2015,169878.0,1756097.0,,,75.0
SLG,SL Green Realty,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SLG_2013.pdf,2013,318330.0,2081938.0,,,77.0
SLG,SL Green Realty,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SLG_2016.pdf,2016,255434.0,1515582.0,,,55.0
SLG,SL Green Realty,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SLG_2019.pdf,2019,,,1.2,90.0,75.0
SLG,SL Green Realty,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SLG_2014.pdf,2014,206872.0,1963980.0,1748.0,,79.0
SLG,SL Green Realty,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SLG_2021.pdf,2021,,1514.16,,,35.6
SLG,SL Green Realty,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SLG_2020.pdf,2020,,340.69,,,
SNA,Snap-on,Industrials,Industrial Machinery,US,North America,https://group.mercedes-benz.com/documents/sustainability/reports/daimler-sustainability-report-2014.pdf,2014,49.0,,30.0,,
LUV,Southwest Airlines,Industrials,Airlines,US,North America,https://www.southwest.com/assets/pdfs/communications/one-reports/2015_SouthwestAirlinesOneReport.pdf,2015,18779872.0,0.3,20500000.0,,37.25
LUV,Southwest Airlines,Industrials,Airlines,US,North America,https://www.southwest.com/assets/pdfs/communications/one-reports/SWA_2020OneReport_FullReport.pdf,2020,12591984.0,0.31,0.0,,25.0
LUV,Southwest Airlines,Industrials,Airlines,US,North America,https://www.southwest.com/assets/pdfs/communications/one-reports/SWA0003_2016_OneReport_PDF.pdf,2016,19717886.0,0.31,,,
LUV,Southwest Airlines,Industrials,Airlines,US,North America,https://www.southwest.com/assets/pdfs/communications/one-reports/Southwest-Airlines-2022-One-Report.pdf,2022,,,59670.0,,
LUV,Southwest Airlines,Industrials,Airlines,US,North America,https://www.southwest.com/assets/pdfs/communications/one-reports/2023-One-Report_Online_Final.pdf,2023,12900000.0,,58000.0,,
LUV,Southwest Airlines,Industrials,Airlines,US,North America,https://www.southwest.com/assets/pdfs/communications/one-reports/2019-Southwest-One-Report.pdf,2019,20532323.0,0.36,25000000.0,,
SWK,Stanley Black & Decker,Industrials,Industrial Machinery,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SWK_2018.pdf,2018,,,158000.0,,
SYK,Stryker Corp.,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SYK_2022.pdf,2022,139096.0,,284.9,,
