id,symbol,security,report_url,report_year,minio_path
2769,TXT         ,Textron Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TXT_2022.pdf,2022.0,Textron Inc./Textron Inc._2022.pdf
2765,TFX         ,Teleflex Inc,https://www.teleflex.com/global/about-us/csr/Teleflex_Global_Impact_Report_2023.pdf,2023.0,Teleflex Inc/Teleflex Inc_2023.pdf
2766,TFX         ,Teleflex Inc,https://www.teleflex.com/global/about-us/csr/MCI-2023-0040_Teleflex_Global_Impact_Report_2022.pdf,2022.0,Teleflex Inc/Teleflex Inc_2022.pdf
2785,TWTR        ,"Twitter, Inc.",https://peerj.com/articles/cs-1390.pdf,1390.0,
2786,TJX         ,TJX Companies Inc.,https://www.tjx.com/docs/default-source/corporate-responsibility/tjx-2020-global-corporate-responsibility-report.pdf,2020.0,
2787,TJX         ,TJX Companies Inc.,https://www.sec.gov/divisions/corpfin/cf-noaction/14a-8/2016/davidfenton020916-14a8-incoming.pdf,2016.0,
2788,TJX         ,TJX Companies Inc.,https://www.tjx.com/docs/default-source/corporate-responsibility/tjx-2019-global-corporate-responsibility-report.pdf,2019.0,
2789,TJX         ,TJX Companies Inc.,https://www.tjx.com/docs/default-source/corporate-responsibility/tjx-2023-global-corporate-responsibility-report.pdf,2023.0,
2790,TMK         ,Torchmark Corp.,https://www.fidelityinternational.com/legal/documents/FIF/en/sar.fif.en.xx.pdf,,
2792,TMK         ,Torchmark Corp.,https://politicalaccountability.net/hifi/files/2019-CPA-Zicklin-Index-Report.pdf,2019.0,
2809,TDG         ,TransDigm Group,https://www.transdigm.com/wp-content/uploads/2018/07/TransDigm-2023-Stakeholder-Report_FINAL-Copy.pdf,2018.0,
2816,TRIP        ,TripAdvisor,https://www.bakerhughes.com/sites/bakerhughes/files/2021-06/baker-hughes-corporate-responsiblity-report-2020.pdf,2020.0,
2775,TMO         ,Thermo Fisher Scientific,https://corporate.thermofisher.com/content/dam/tfcorpsite/documents/corporate-social-responsibility/csr-reports/2016-CSR-Report.pdf,2016.0,Thermo Fisher Scientific/Thermo Fisher Scientific_2016.pdf
2778,TMO         ,Thermo Fisher Scientific,https://corporate.thermofisher.com/content/dam/tfcorpsite/documents/corporate-social-responsibility/csr-reports/2015%20CSR%20Report%20Final.compressed.pdf,2015.0,Thermo Fisher Scientific/Thermo Fisher Scientific_2015.pdf
2777,TMO         ,Thermo Fisher Scientific,https://corporate.thermofisher.com/content/dam/tfcorpsite/documents/corporate-social-responsibility/2022%20Corporate%20Social%20Responsibility%20Report.pdf,2022.0,Thermo Fisher Scientific/Thermo Fisher Scientific_2022.pdf
2780,TMO         ,Thermo Fisher Scientific,https://corporate.thermofisher.com/content/dam/tfcorpsite/documents/corporate-social-responsibility/csr-reports/2018%20CSR%20Report.pdf,2018.0,Thermo Fisher Scientific/Thermo Fisher Scientific_2018.pdf
2772,TXT         ,Textron Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TXT_2021.pdf,2021.0,Textron Inc./Textron Inc._2021.pdf
2773,TXT         ,Textron Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TXT_2018.pdf,2018.0,Textron Inc./Textron Inc._2018.pdf
2784,TWTR        ,"Twitter, Inc.",https://about.twitter.com/content/dam/about-twitter/en/company/global-impact-2020.pdf,2020.0,"Twitter, Inc./Twitter, Inc._2020.pdf"
2782,TIF         ,Tiffany & Co.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TIF_2019.pdf,2019.0,Tiffany & Co./Tiffany & Co._2019.pdf
2793,TMK         ,Torchmark Corp.,https://bcsss-pension.org.uk/media/euxny10d/quarter-one-responsible-investment-report-2022.pdf,2022.0,Torchmark Corp./Torchmark Corp._2022.pdf
2794,TMK         ,Torchmark Corp.,https://cdn.cdp.net/cdp-production/cms/reports/documents/000/004/362/original/CDP_US_Scores_2018.pdf,2018.0,Torchmark Corp./Torchmark Corp._2018.pdf
2797,TSS         ,Total System Services,https://www.enel.com/content/dam/enel-com/documenti/investitori/sostenibilita/2013/sustainability-report_2013.pdf,2013.0,Total System Services/Total System Services_2013.pdf
2799,TSS         ,Total System Services,https://www.apple.com/environment/pdf/Apple_Environmental_Responsibility_Report_2016.pdf,2016.0,Total System Services/Total System Services_2016.pdf
2800,TSS         ,Total System Services,https://group.ntt/en/sustainability/data/report/pdf/csr_report2014e.pdf,2014.0,Total System Services/Total System Services_2014.pdf
2801,TSS         ,Total System Services,https://corporate.visa.com/content/dam/VCOM/download/corporate-responsibility/visa-2017-corporate-responsibility-report.pdf,2017.0,Total System Services/Total System Services_2017.pdf
2783,TIF         ,Tiffany & Co.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TIF_2018.pdf,2018.0,Tiffany & Co./Tiffany & Co._2018.pdf
2771,TXT         ,Textron Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TXT_2019.pdf,2019.0,Textron Inc./Textron Inc._2019.pdf
2798,TSS         ,Total System Services,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2021-22-Full-Report.pdf,2021.0,Total System Services/Total System Services_2021.pdf
2806,TSCO        ,Tractor Supply Company,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NASDAQ_TSCO_2014.pdf,2014.0,Tractor Supply Company/Tractor Supply Company_2014.pdf
2781,TIF         ,Tiffany & Co.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TIF_2021.pdf,2021.0,Tiffany & Co./Tiffany & Co._2021.pdf
2802,TSS         ,Total System Services,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2019-20-Full-Report.pdf,2019.0,Total System Services/Total System Services_2019.pdf
2795,TSS         ,Total System Services,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2023-24-Full-Report.pdf,2023.0,Total System Services/Total System Services_2023.pdf
2814,TRV         ,The Travelers Companies Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TRV_2018.pdf,2018.0,The Travelers Companies Inc./The Travelers Companies Inc._2018.pdf
2815,TRIP        ,TripAdvisor,https://www.apple.com/environment/pdf/Apple_Environmental_Responsibility_Report_2017.pdf,2017.0,TripAdvisor/TripAdvisor_2017.pdf
2811,TRV         ,The Travelers Companies Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TRV_2021.pdf,2021.0,The Travelers Companies Inc./The Travelers Companies Inc._2021.pdf
2807,TSCO        ,Tractor Supply Company,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NASDAQ_TSCO_2015.pdf,2015.0,Tractor Supply Company/Tractor Supply Company_2015.pdf
2805,TSCO        ,Tractor Supply Company,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NASDAQ_TSCO_2020.pdf,2020.0,Tractor Supply Company/Tractor Supply Company_2020.pdf
2813,TRV         ,The Travelers Companies Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TRV_2019.pdf,2019.0,The Travelers Companies Inc./The Travelers Companies Inc._2019.pdf
2820,TRIP        ,TripAdvisor,https://www.nrc.gov/docs/ML2429/ML24290A159.pdf,2429.0,
2826,FOXA        ,Twenty-First Century Fox Class A,"https://www.accc.gov.au/system/files/ACCC+commissioned+report+-+The+impact+of+digital+platforms+on+news+and+journalistic+content,+Centre+for+Media+Transition+(2).pdf",,
2828,FOXA        ,Twenty-First Century Fox Class A,https://media.defense.gov/2020/sep/01/2002488689/-1/-1/1/2020-dod-china-military-power-report-final.pdf,2020.0,
2832,FOX         ,Twenty-First Century Fox Class B,https://media.defense.gov/2020/sep/01/2002488689/-1/-1/1/2020-dod-china-military-power-report-final.pdf,2020.0,
2833,FOX         ,Twenty-First Century Fox Class B,https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_SPM_final.pdf,,
2834,FOX         ,Twenty-First Century Fox Class B,"https://www.accc.gov.au/system/files/ACCC+commissioned+report+-+The+impact+of+digital+platforms+on+news+and+journalistic+content,+Centre+for+Media+Transition+(2).pdf",,
2858,UAA         ,Under Armour Class A,https://www.sec.gov/files/litigation/admin/2021/33-10940.pdf,940.0,
2859,UAA         ,Under Armour Class A,https://www.osc.ny.gov/files/reports/special-topics/pdf/2019-corporate-governance-stewardship-report.pdf,2019.0,
2818,TRIP        ,TripAdvisor,https://s201.q4cdn.com/538915302/files/doc_downloads/2023/03/choice-hotels-2022-esg-report.pdf,1530.0,TripAdvisor/TripAdvisor_1530.pdf
2822,TRIP        ,TripAdvisor,https://www.chevron.com/-/media/shared-media/documents/Chevron_CR_Report_2013.pdf,2013.0,TripAdvisor/TripAdvisor_2013.pdf
2823,TRIP        ,TripAdvisor,https://www.baxter.com/sites/g/files/ebysai3896/files/2022-06/Baxter_2021_Corporate_Responsibility_Report.pdf,2021.0,TripAdvisor/TripAdvisor_2021.pdf
2829,FOXA        ,Twenty-First Century Fox Class A,https://media.foxcorporation.com/wp-content/uploads/prod/2023/08/23105847/FOX-CSR-Report-2023.pdf,2023.0,Twenty-First Century Fox Class A/Twenty-First Century Fox Class A_2023.pdf
2830,FOX         ,Twenty-First Century Fox Class B,https://media.foxcorporation.com/wp-content/uploads/prod/2023/08/23105847/FOX-CSR-Report-2023.pdf,2023.0,Twenty-First Century Fox Class B/Twenty-First Century Fox Class B_2023.pdf
2821,TRIP        ,TripAdvisor,https://researchportal.port.ac.uk/files/15136655/VIGLIA_2019_cright_IJHM_Do_consumers_care_about_CSR_in_their_online_reviews.pdf,2019.0,TripAdvisor/TripAdvisor_2019.pdf
2831,FOX         ,Twenty-First Century Fox Class B,https://media.foxcorporation.com/wp-content/uploads/prod/2022/08/24150057/FOX-2022-Corporate-Social-Responsibiliy-Report-August-24-2022.pdf,2022.0,Twenty-First Century Fox Class B/Twenty-First Century Fox Class B_2022.pdf
2837,TSN         ,Tyson Foods,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TSN_2016.pdf,2016.0,Tyson Foods/Tyson Foods_2016.pdf
2836,TSN         ,Tyson Foods,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TSN_2012.pdf,2012.0,Tyson Foods/Tyson Foods_2012.pdf
2840,TSN         ,Tyson Foods,https://s203.q4cdn.com/483587180/files/doc_financials/2023/ar/2023-12-21-fy2023-proxy-statement.pdf,2023.0,Tyson Foods/Tyson Foods_2023.pdf
2838,TSN         ,Tyson Foods,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TSN_2020.pdf,2020.0,Tyson Foods/Tyson Foods_2020.pdf
2841,UDR         ,UDR Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UDR_2020.pdf,2020.0,UDR Inc/UDR Inc_2020.pdf
2825,TRIP        ,TripAdvisor,https://csrreportbuilder.intel.com/PDFfiles/archived_reports/Intel-2018-CSR-Report.pdf,2018.0,TripAdvisor/TripAdvisor_2018.pdf
2846,ULTA        ,Ulta Beauty,https://d1io3yog0oux5.cloudfront.net/_d0e19df215dd3c194eba38db1b0655aa/ulta/files/pages/ulta/db/1975/description/Ulta_Beauty_2023_ESG_Report_Final_ADA_vF.pdf,2023.0,Ulta Beauty/Ulta Beauty_2023.pdf
2848,ULTA        ,Ulta Beauty,https://d1io3yog0oux5.cloudfront.net/ulta/files/pages/ulta/db/1975/description/2022_Ulta_Beauty_ESG_Report_ADA.pdf,1975.0,Ulta Beauty/Ulta Beauty_1975.pdf
2847,ULTA        ,Ulta Beauty,https://d1io3yog0oux5.cloudfront.net/ulta/files/pages/ulta/db/1975/description/ULTA_002_2021_ESG_Report_v23_ADA_FINAL.pdf,2021.0,Ulta Beauty/Ulta Beauty_2021.pdf
2845,UDR         ,UDR Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UDR_2021.pdf,2021.0,UDR Inc/UDR Inc_2021.pdf
2850,USB         ,U.S. Bancorp,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_USB_2022.pdf,2022.0,U.S. Bancorp/U.S. Bancorp_2022.pdf
2849,ULTA        ,Ulta Beauty,https://www.ulta.com/investor/sec-filings/all-sec-filings/content/0001558370-24-003941/0001558370-24-003941.pdf,3941.0,Ulta Beauty/Ulta Beauty_3941.pdf
2842,UDR         ,UDR Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UDR_2022.pdf,2022.0,UDR Inc/UDR Inc_2022.pdf
2856,UAA         ,Under Armour Class A,https://thewaltdisneycompany.com/app/uploads/2017disneycsrupdate.pdf,2017.0,Under Armour Class A/Under Armour Class A_2017.pdf
2853,UAA         ,Under Armour Class A,https://dam.abbott.com/en-us/documents/pdfs/abbott-citizenship/Abbott-2020-Global-Sustainability-Report.pdf,2020.0,Under Armour Class A/Under Armour Class A_2020.pdf
2855,UAA         ,Under Armour Class A,https://www.lmunet.edu/orgsp/documents/25AMPOPrince2023.pdf,2023.0,Under Armour Class A/Under Armour Class A_2023.pdf
2851,USB         ,U.S. Bancorp,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_USB_2021.pdf,2021.0,U.S. Bancorp/U.S. Bancorp_2021.pdf
2860,UA          ,Under Armour Class C,https://dam.abbott.com/en-us/documents/pdfs/abbott-citizenship/Abbott-2020-Global-Sustainability-Report.pdf,2020.0,Under Armour Class C/Under Armour Class C_2020.pdf
2862,UA          ,Under Armour Class C,https://www.tcole.texas.gov/document/tcole-handbook-2024.pdf,2024.0,Under Armour Class C/Under Armour Class C_2024.pdf
2861,UA          ,Under Armour Class C,https://stand.earth/fashion/wp-content/uploads/sites/2/2023/03/Fossil-Free-Fashion-Scorecard-Stand.earth_.pdf,2023.0,Under Armour Class C/Under Armour Class C_2023.pdf
2843,UDR         ,UDR Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UDR_2018.pdf,2018.0,UDR Inc/UDR Inc_2018.pdf
2835,TSN         ,Tyson Foods,https://griffithfoods.com/es/wp-content/uploads/2021/08/Griffith-Foods-Sustainability-Report-2020-FINAL.pdf,2021.0,Tyson Foods/Tyson Foods_2021.pdf
2844,UDR         ,UDR Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UDR_2019.pdf,2019.0,UDR Inc/UDR Inc_2019.pdf
2865,UA          ,Under Armour Class C,https://www.sec.gov/files/litigation/admin/2021/33-10940.pdf,940.0,
2867,UNP         ,Union Pacific,https://www.up.com/cs/groups/public/@uprr/@corprel/documents/up_pdf_nativedocs/pdf_up_2019_building_america_r.pdf,2019.0,
2868,UNP         ,Union Pacific,https://www.up.com/cs/groups/public/@uprr/documents/up_pdf_nativedocs/pdf_up_sustain_2013.pdf,2013.0,
2869,UNP         ,Union Pacific,https://www.up.com/cs/groups/public/@uprr/@environment/documents/up_pdf_nativedocs/pdf_up_esg_gri_content_index.pdf,,
2871,UNP         ,Union Pacific,https://www.up.com/cs/groups/public/@uprr/@corprel/documents/up_pdf_nativedocs/pdf_up_2020_build_america_rep.pdf,2020.0,
2872,UAL         ,United Continental Holdings,https://crreport.united.com/documents/United-Corporate-Responsibility-summary.pdf,,
2873,UAL         ,United Continental Holdings,https://crreport.united.com/documents/United-2022-CR-Report.pdf,2022.0,
2882,UPS         ,United Parcel Service,https://about.ups.com/content/dam/upsstories/assets/reporting/2015-UPS-Corporate-Sustainability-Report.pdf,2015.0,
2885,UPS         ,United Parcel Service,https://about.ups.com/content/dam/upsstories/assets/reporting/2018-UPS-Corporate-Global-Reporting-Initiative-GRI-Content-Index.pdf,2018.0,
2886,UPS         ,United Parcel Service,https://about.ups.com/content/dam/upsstories/assets/reporting/2014-UPS-Corporate-Sustainability-Report.pdf,2014.0,
2887,UPS         ,United Parcel Service,https://about.ups.com/content/dam/upsstories/assets/reporting/2016-UPS-Corporate-Sustainability-Report.pdf,2016.0,
2889,UPS         ,United Parcel Service,https://about.ups.com/content/dam/upsstories/assets/reporting/2019-UPS-Corporate-Global-Reporting-Initiative-GRI-Content-Index.pdf,2019.0,
2893,UTX         ,United Technologies,https://crreport.united.com/documents/United-Corporate-Responsibility-summary.pdf,,
2902,UHS         ,"Universal Health Services, Inc.",https://uhs.com/wp-content/uploads/2023/04/231562953-CORP-PR-1613827-2022-ESG-Profile-BKLT_single-pages.pdf,2023.0,
2905,UHS         ,"Universal Health Services, Inc.",https://uhs.com/wp-content/uploads/2024/04/242214159-PR-2269832-2023-Sustainability-Report-BKLT_FNL.pdf,2024.0,
2877,UNH         ,United Health Group Inc.,https://sustainability.uhg.com/content/dam/sustainability-report/2021/pdf/2021-sustainability-report.pdf,2021.0,United Health Group Inc./United Health Group Inc._2021.pdf
2876,UNH         ,United Health Group Inc.,https://www.unitedhealthgroup.com/content/dam/UHG/PDF/investors/2018/UNH-Q4-2018-Form-10-K.pdf,2018.0,United Health Group Inc./United Health Group Inc._2018.pdf
2898,UTX         ,United Technologies,https://www.apple.com/environment/pdf/Apple_Environmental_Responsibility_Report_2015.pdf,2015.0,United Technologies/United Technologies_2015.pdf
2878,UNH         ,United Health Group Inc.,https://sustainability.uhg.com/content/dam/sustainability-report/2022/pdf/2022-sustainability-report.pdf,2022.0,United Health Group Inc./United Health Group Inc._2022.pdf
2881,UPS         ,United Parcel Service,https://about.ups.com/content/dam/upsstories/images/our-impact/ups-sustainability-and-social-impact-report/2023-Sustainability-Report-03-20-2024.1.pdf,2023.0,United Parcel Service/United Parcel Service_2023.pdf
2866,UNP         ,Union Pacific,https://www.up.com/cs/groups/public/@uprr/@corprel/documents/up_pdf_nativedocs/pdf_up_2022_bar.pdf,2022.0,Union Pacific/Union Pacific_2022.pdf
2880,UNH         ,United Health Group Inc.,https://www.unitedhealthgroup.com/content/dam/UHG/PDF/investors/2017/UNH-Q4-2017-Form-10-K.pdf,2017.0,United Health Group Inc./United Health Group Inc._2017.pdf
2883,UPS         ,United Parcel Service,https://about.ups.com/content/dam/upsstories/assets/reporting/sustainability-2021/2020_UPS_GRI_Content_Index_081921v2.pdf,2021.0,United Parcel Service/United Parcel Service_2021.pdf
2890,URI         ,"United Rentals, Inc.",https://www.unitedrentals.com/sites/default/files/press-releases/2022_CRRPDF.pdf,2022.0,"United Rentals, Inc./United Rentals, Inc._2022.pdf"
2891,URI         ,"United Rentals, Inc.",https://www.unitedrentals.com/sites/default/files/press-releases/UnitedRentalsCRReport2023.pdf,2023.0,"United Rentals, Inc./United Rentals, Inc._2023.pdf"
2897,UTX         ,United Technologies,https://corporate.visa.com/content/dam/VCOM/download/corporate-responsibility/visa-2017-corporate-responsibility-report.pdf,2017.0,United Technologies/United Technologies_2017.pdf
2875,UNH         ,United Health Group Inc.,https://www.unitedhealthgroup.com/content/dam/UHG/PDF/2024/sustainability/2019-sustainability-report.pdf,2024.0,United Health Group Inc./United Health Group Inc._2024.pdf
2894,UTX         ,United Technologies,https://about.ups.com/content/dam/upsstories/assets/reporting/2014-UPS-Corporate-Sustainability-Report.pdf,2014.0,United Technologies/United Technologies_2014.pdf
2892,URI         ,"United Rentals, Inc.",https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_URI_2016.pdf,2016.0,"United Rentals, Inc./United Rentals, Inc._2016.pdf"
2900,UHS         ,"Universal Health Services, Inc.",https://www.chevron.com/-/media/shared-media/documents/2015-corporate-responsibility-report.pdf,2015.0,"Universal Health Services, Inc./Universal Health Services, Inc._2015.pdf"
2901,UHS         ,"Universal Health Services, Inc.",https://apps.who.int/iris/bitstream/handle/10665/250330/9789241511407-eng.pdf,330.0,"Universal Health Services, Inc./Universal Health Services, Inc._330.pdf"
2907,UNM         ,Unum Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UNM_2018.pdf,2018.0,Unum Group/Unum Group_2018.pdf
2904,UHS         ,"Universal Health Services, Inc.",https://global.noharm.org/sites/default/files/documents-files/5961/HealthCaresClimateFootprint_092319.pdf,2319.0,"Universal Health Services, Inc./Universal Health Services, Inc._2319.pdf"
2909,UNM         ,Unum Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UNM_2019.pdf,2019.0,Unum Group/Unum Group_2019.pdf
2903,UHS         ,"Universal Health Services, Inc.",https://csrreportbuilder.intel.com/PDFfiles/archived_reports/Intel-2016-CSR-Report.pdf,2016.0,"Universal Health Services, Inc./Universal Health Services, Inc._2016.pdf"
2895,UTX         ,United Technologies,https://csrreportbuilder.intel.com/PDFfiles/archived_reports/Intel-2016-CSR-Report.pdf,2016.0,United Technologies/United Technologies_2016.pdf
2870,UNP         ,Union Pacific,https://www.up.com/cs/groups/public/@uprr/@corprel/documents/up_pdf_nativedocs/pdf_up_2023_build_america_rpt.pdf,2023.0,Union Pacific/Union Pacific_2023.pdf
2918,VAR         ,Varian Medical Systems,https://www.bayer.com/sites/default/files/2024-03/bayer-sustainability-report-2023.pdf,2023.0,
2929,VRSN        ,Verisign Inc.,https://www.osc.ny.gov/files/reports/special-topics/pdf/2022-corporate-governance-stewardship-report.pdf,2022.0,
2934,VRSN        ,Verisign Inc.,https://www.icann.org/en/system/files/files/report-23feb14-en.pdf,,
2944,VZ          ,Verizon Communications,https://www.charities.org/wp-content/uploads/legacy/Project%20ROI%20Report.pdf,,
2948,VZ          ,Verizon Communications,https://www.verizon.com/about/sites/default/files/VZ_CR16_CorpRespSupplement_v08c.pdf,,
2954,VIAB        ,Viacom Inc.,https://www.hbs.edu/ris/download.aspx?name=14-110.pdf,,
2915,VLO         ,Valero Energy,https://www.valero.com/sites/default/files/valero-documents/ESG_Report%20_August_2022_FINAL_SinglePages.pdf,2022.0,Valero Energy/Valero Energy_2022.pdf
2916,VLO         ,Valero Energy,https://www.valero.com/sites/default/files/valero-documents/2020%20SRR_Web%20Version_Spreads%207-26.pdf,2020.0,Valero Energy/Valero Energy_2020.pdf
2919,VAR         ,Varian Medical Systems,https://assets.new.siemens.com/siemens/assets/api/uuid:4806da09-01c7-40b1-af91-99af4b726653/sustainability2021-en.pdf,6653.0,Varian Medical Systems/Varian Medical Systems_6653.pdf
2917,VLO         ,Valero Energy,https://www.valero.com/sites/default/files/valero-documents/2023_ESG_Report.pdf,2023.0,Valero Energy/Valero Energy_2023.pdf
2920,VAR         ,Varian Medical Systems,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VAR_2014.pdf,2014.0,Varian Medical Systems/Varian Medical Systems_2014.pdf
2921,VAR         ,Varian Medical Systems,https://www.responsibilityreports.com/HostedData/ResponsibilityReports/PDF/NYSE_VAR_2020.pdf,2020.0,Varian Medical Systems/Varian Medical Systems_2020.pdf
2935,VRSK        ,Verisk Analytics,https://www.verisk.com/498a48/siteassets/media/corporate-social-responsibility/downloads/verisk-corporate-social-responsibility-report-2023.pdf,2023.0,Verisk Analytics/Verisk Analytics_2023.pdf
2928,VRSN        ,Verisign Inc.,https://www.anderson.ucla.edu/sites/default/files/document/2024-04/2024IMPACT%20State%20of%20Corp%20Sust%20report%20V15.pdf,2024.0,Verisign Inc./Verisign Inc._2024.pdf
2913,VFC         ,V.F. Corp.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VFC_2018_6a9d2b203ba44373b966f279be0b0883.pdf,883.0,V.F. Corp./V.F. Corp._883.pdf
2931,VRSN        ,Verisign Inc.,https://www.verizon.com/about/sites/default/files/Verizon-2023-ESG-Report.pdf,2023.0,Verisign Inc./Verisign Inc._2023.pdf
2932,VRSN        ,Verisign Inc.,https://cdn.cdp.net/cdp-production/cms/reports/documents/000/002/891/original/CDP-US-Report-2017-v2.pdf,2017.0,Verisign Inc./Verisign Inc._2017.pdf
2927,VRSN        ,Verisign Inc.,https://s2.q4cdn.com/299287126/files/doc_financials/proxy/2016-Proxy-Statement.pdf,2992.0,Verisign Inc./Verisign Inc._2992.pdf
2951,VRTX        ,Vertex Pharmaceuticals Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NASDAQ_VRTX_2019.pdf,2019.0,Vertex Pharmaceuticals Inc/Vertex Pharmaceuticals Inc_2019.pdf
2937,VRSK        ,Verisk Analytics,https://www.verisk.com/498db6/siteassets/media/corporate-social-responsibility/verisk-csr-report-2021.pdf,2021.0,Verisk Analytics/Verisk Analytics_2021.pdf
2938,VRSK        ,Verisk Analytics,https://www.verisk.com/4a22e2/siteassets/media/downloads/verisk-2019-pwc-report-and-management-assertion-7-29-2020.pdf,2020.0,Verisk Analytics/Verisk Analytics_2020.pdf
2936,VRSK        ,Verisk Analytics,https://www.verisk.com/siteassets/media/corporate-social-responsibility/verisk-climate-disclosure-report-2022.pdf,2022.0,Verisk Analytics/Verisk Analytics_2022.pdf
2925,VTR         ,Ventas Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VTR_2022.pdf,2022.0,Ventas Inc/Ventas Inc_2022.pdf
2943,VZ          ,Verizon Communications,https://www.verizon.com/about/sites/default/files/2018-Corporate-Responsibility-Report.pdf,2018.0,Verizon Communications/Verizon Communications_2018.pdf
2946,VZ          ,Verizon Communications,https://www.verizon.com/about/sites/default/files/Verizon-2022-ESG-Report.pdf,2022.0,Verizon Communications/Verizon Communications_2022.pdf
2945,VZ          ,Verizon Communications,https://www.verizon.com/about/sites/default/files/2017_Verizon_Corporate_Responsibility_Report.pdf,2017.0,Verizon Communications/Verizon Communications_2017.pdf
2947,VZ          ,Verizon Communications,https://www.verizon.com/about/sites/default/files/Verizon-2023-ESG-Report.pdf,2023.0,Verizon Communications/Verizon Communications_2023.pdf
2923,VTR         ,Ventas Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VTR_2019.pdf,2019.0,Ventas Inc/Ventas Inc_2019.pdf
2941,VZ          ,Verizon Communications,https://www.labrador-company.com/wp-content/uploads/sites/2/2021/09/a-benchmark-of-letters-from-leadership-across1.pdf,2021.0,Verizon Communications/Verizon Communications_2021.pdf
2955,VIAB        ,Viacom Inc.,https://cdn.cdp.net/cdp-production/cms/reports/documents/000/002/891/original/CDP-US-Report-2017-v2.pdf,2017.0,Viacom Inc./Viacom Inc._2017.pdf
2940,VRSK        ,Verisk Analytics,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NASDAQ_VRSK_2015.pdf,2015.0,Verisk Analytics/Verisk Analytics_2015.pdf
2957,VIAB        ,Viacom Inc.,https://www.paramount.com/sites/g/files/dxjhpe226/files/2021-11/ViacomCBS_ESG%20Report_2020-2021_vFINAL.pdf,2021.0,Viacom Inc./Viacom Inc._2021.pdf
2956,VIAB        ,Viacom Inc.,https://newscorp.com/wp-content/uploads/2022/10/News-Corp-2022-ESG-Report.pdf,2022.0,Viacom Inc./Viacom Inc._2022.pdf
2952,VRTX        ,Vertex Pharmaceuticals Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NASDAQ_VRTX_2022.pdf,2022.0,Vertex Pharmaceuticals Inc/Vertex Pharmaceuticals Inc_2022.pdf
2912,VFC         ,V.F. Corp.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VFC_2022.pdf,2022.0,V.F. Corp./V.F. Corp._2022.pdf
2922,VTR         ,Ventas Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VTR_2020.pdf,2020.0,Ventas Inc/Ventas Inc_2020.pdf
