symbol,security,gics_sector,gics_industry,country,region,report_url,report_year
ALO.PA,Alstom,Industrials,Rail Transport,FR,Europe,https://www.schaeffler.com/remotemedien/media/_shared_media_rwd/01_company_1/sustainability/2016_sustainability_report_documents/2016_schaeffler_sustainability_report_en.pdf,2016.0
ALO.PA,Alstom,Industrials,Rail Transport,FR,Europe,https://www.alstom.com/sites/alstom.com/files/2023/07/10/Alstom_CSR_Brochure_2023_EN.pdf,2023.0
ALO.PA,Alstom,Industrials,Rail Transport,FR,Europe,https://www.alstom.com/sites/alstom.com/files/2017/07/04/ALSTOM%20DDR2016-17_UK_.pdf,2017.0
ALO.PA,Alstom,Industrials,Rail Transport,FR,Europe,https://www.alstom.com/sites/alstom.com/files/2020/06/02/ALSTOM_DEU_2019_EN.pdf,2019.0
ALO.PA,Alstom,Industrials,Rail Transport,FR,Europe,https://www.alstom.com/sites/alstom.com/files/2022/06/17/Alstom_Social_Survey_2021_Instructions_EN.pdf,2021.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2018.pdf,2018.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2017.pdf,2017.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2013.pdf,2013.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2012.pdf,2012.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2015.pdf,2015.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2019.pdf,2019.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2014.pdf,2014.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2020.pdf,2020.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2021.pdf,2021.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2016.pdf,2016.0
MT.AS,ArcelorMittal,Materials,Steel,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ADR_2022_02770c3fc9b34ca9af50c64699a269f9.pdf,2022.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2007.pdf,2007.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2020.pdf,2020.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2008.pdf,2008.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2011.pdf,2011.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2009.pdf,2009.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2022.pdf,2022.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2015.pdf,2015.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2003.pdf,2003.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2005.pdf,2005.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2010.pdf,2010.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2004.pdf,2004.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2013.pdf,2013.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2014.pdf,2014.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2012.pdf,2012.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2021.pdf,2021.0
CS.PA,AXA,Financials,Life & Health Insurance,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/axa_2019.pdf,2019.0
BNP.PA,BNP Paribas,Financials,Diversified Banks,FR,Europe,https://cdn-group.bnpparibas.com/uploads/file/reporting_on_equator_principles_implementation_2018.pdf,2018.0
BNP.PA,BNP Paribas,Financials,Diversified Banks,FR,Europe,https://cdn-group.bnpparibas.com/uploads/file/bnp_paribas_2023_climate_report.pdf,2023.0
BNP.PA,BNP Paribas,Financials,Diversified Banks,FR,Europe,https://group.bnpparibas/uploads/file/bnp_paribas_2022_climate_report.pdf,2022.0
BNP.PA,BNP Paribas,Financials,Diversified Banks,FR,Europe,https://group.bnpparibas/uploads/file/2015_corporate_social_responsibility.pdf,2015.0
BNP.PA,BNP Paribas,Financials,Diversified Banks,FR,Europe,https://group.bnpparibas/uploads/file/tcfd_2020_bnpparibas_en.pdf,2020.0
EN.PA,Bouygues,Industrials,Construction & Engineering,FR,Europe,https://www.bouygues.com/wp-content/uploads/2023/02/bouygues-integrated-report-2022-en.pdf,2023.0
EN.PA,Bouygues,Industrials,Construction & Engineering,FR,Europe,https://www.bouygues-construction.com/sites/default/files/bycn_corporate_report_2013_7.pdf,2013.0
EN.PA,Bouygues,Industrials,Construction & Engineering,FR,Europe,https://www.bouygues.com/wp-content/uploads/2016/09/bouygues-2015-registration-document.pdf,2016.0
EN.PA,Bouygues,Industrials,Construction & Engineering,FR,Europe,https://www.bouygues.com/wp-content/uploads/2022/03/Rapport-Integre_2021_bouygues_EN.pdf,2021.0
EN.PA,Bouygues,Industrials,Construction & Engineering,FR,Europe,https://www.bouygues.com/wp-content/uploads/2020/03/bouygues_2019_urd_en_march_20_finalbis.pdf,2019.0
EN.PA,Bouygues,Industrials,Construction & Engineering,FR,Europe,https://www.bouygues.com/wp-content/uploads/2018/04/2017-registration-document.pdf,2018.0
EN.PA,Bouygues,Industrials,Construction & Engineering,FR,Europe,https://www.bouygues-construction.com/sites/default/files/non-financial_reporting_bouygues_construction_2014_0.pdf,2014.0
CAP.PA,Capgemini,Technology,IT Consulting & Other Services,FR,Europe,https://prod.ucwe.capgemini.com/gb-en/wp-content/uploads/sites/5/2023/08/Capgemini-UK-CRS-Report-2022-23.pdf,2023.0
CAP.PA,Capgemini,Technology,IT Consulting & Other Services,FR,Europe,https://www.capgemini.com/wp-content/uploads/2021/02/20-06_9880_Sustainability-in-CPR_Final_Web-1-2.pdf,9880.0
CAP.PA,Capgemini,Technology,IT Consulting & Other Services,FR,Europe,https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2020/03/Report-The-Automotive-Industry-in-the-Era-of-Sustainability.pdf,2020.0
CAP.PA,Capgemini,Technology,IT Consulting & Other Services,FR,Europe,https://investors.capgemini.com/en/wp-content/uploads/sites/2/2024/11/Capgemini-Environmental-Sustainability-Report-2023_2ef34d.pdf,2024.0
CAP.PA,Capgemini,Technology,IT Consulting & Other Services,FR,Europe,https://www.capgemini.com/wp-content/uploads/2021/12/Environmental-Sustainability_Report-2021-FINAL-November.pdf,2021.0
CA.PA,Carrefour,Consumer Staples,Hypermarkets & Super Centers,FR,Europe,https://planet-tracker.org/wp-content/uploads/2022/07/Carrefour-report.pdf,2022.0
CA.PA,Carrefour,Consumer Staples,Hypermarkets & Super Centers,FR,Europe,https://www.carrefour.com/sites/default/files/2019-12/2016_registration_document_2.pdf,2019.0
CA.PA,Carrefour,Consumer Staples,Hypermarkets & Super Centers,FR,Europe,https://www.carrefour.com/sites/default/files/2024-07/DPEF.pdf,2024.0
CA.PA,Carrefour,Consumer Staples,Hypermarkets & Super Centers,FR,Europe,https://www.carrefour.com/sites/default/files/2020-09/vdef_Gouvernance%20et%20m%C3%A9thode%20RSE%20du%20Groupe.pdf,2020.0
CA.PA,Carrefour,Consumer Staples,Hypermarkets & Super Centers,FR,Europe,https://www.carrefour.com/sites/default/files/2023-04/Carrefour%20DPEF_English%20Version.pdf,2023.0
ACA.PA,Crédit Agricole,Financials,Regional Banks,FR,Europe,https://www.ca-cib.com/sites/default/files/2024-03/URD_CACIB_2023_EN.pdf,2023.0
ACA.PA,Crédit Agricole,Financials,Regional Banks,FR,Europe,https://www.ca-cib.com/sites/default/files/2023-12/Politique_RSE%202023%20EN%20VF%20301123.pdf,1123.0
ACA.PA,Crédit Agricole,Financials,Regional Banks,FR,Europe,https://www.ca-cib.com/sites/default/files/2018-05/170518cacib_GB_1.pdf,2018.0
ACA.PA,Crédit Agricole,Financials,Regional Banks,FR,Europe,https://www.ca-cib.com/sites/default/files/2017-02/2014-ra-en.pdf,2017.0
ACA.PA,Crédit Agricole,Financials,Regional Banks,FR,Europe,https://www.ca-cib.com/sites/default/files/2020-07/CACIB-RA-eaccessible-2019-EN_01.pdf,2020.0
ACA.PA,Crédit Agricole,Financials,Regional Banks,FR,Europe,https://rapport-integre.credit-agricole.com/wp-content/uploads/2024/05/CreditAgricoleSA_IntegratedReport2023-2024.pdf,2024.0
ACA.PA,Crédit Agricole,Financials,Regional Banks,FR,Europe,https://www.ca-cib.com/sites/default/files/2023-07/2022-activity-report/assets/files/CACIB_RI_2022_EN_01.pdf,2022.0
ACA.PA,Crédit Agricole,Financials,Regional Banks,FR,Europe,https://ghgprotocol.org/sites/default/files/standards_supporting/Landscape_Review_924%20%28002%29.pdf,2800.0
BN.PA,Danone,Consumer Staples,Packaged Foods & Meats,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/danone_2015.pdf,2015.0
BN.PA,Danone,Consumer Staples,Packaged Foods & Meats,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/danone_2011.pdf,2011.0
BN.PA,Danone,Consumer Staples,Packaged Foods & Meats,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/danone_2010.pdf,2010.0
BN.PA,Danone,Consumer Staples,Packaged Foods & Meats,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/danone_2013.pdf,2013.0
BN.PA,Danone,Consumer Staples,Packaged Foods & Meats,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/danone_2009.pdf,2009.0
BN.PA,Danone,Consumer Staples,Packaged Foods & Meats,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/danone_2008.pdf,2008.0
BN.PA,Danone,Consumer Staples,Packaged Foods & Meats,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/danone_2022.pdf,2022.0
BN.PA,Danone,Consumer Staples,Packaged Foods & Meats,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/danone_2014.pdf,2014.0
BN.PA,Danone,Consumer Staples,Packaged Foods & Meats,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/danone_2016.pdf,2016.0
DSY.PA,Dassault Systèmes,Technology,Application Software,FR,Europe,https://www.3ds.com/sites/default/files/2021-01/dassault-systemes-and-accenture-virtual-twin-and-sustainability.pdf,2021.0
DSY.PA,Dassault Systèmes,Technology,Application Software,FR,Europe,https://www.cenit.com/fileadmin/Media/cenit/investorrelations/pdf/reports/sustainability/Sustainability-Report_2023_en.pdf,2023.0
DSY.PA,Dassault Systèmes,Technology,Application Software,FR,Europe,https://www.dassault-aviation.com/wp-content/blogs.dir/2/files/2016/04/DASSAULT_RA_VA_7-04-16.pdf,2016.0
DSY.PA,Dassault Systèmes,Technology,Application Software,FR,Europe,https://investor.3ds.com/system/files-encrypted/nasdaq_kms/assets/2022/04/01/4-08-51/3DS_2021_URD_31032022.pdf,2022.0
DSY.PA,Dassault Systèmes,Technology,Application Software,FR,Europe,https://www.airbus.com/sites/g/files/jlcbta136/files/2021-07/airbus-group-crs-2014.pdf,2014.0
DSY.PA,Dassault Systèmes,Technology,Application Software,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NASDAQ_DASTY_2020.pdf,2020.0
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com.br/wp-content/uploads/2023/02/Edenred-v6-EN-compactado-2.pdf,2023.0
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com/system/files/documents/2014-2015-en-documentreference2014-mars2015.pdf,2015.0
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com/system/files/documents/2018-2019-en-edenred2018registrationdocumentonlineversion.pdf,2018.0
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com/system/files/documents/2021-2022-en-edenred-integrated-report.pdf,2021.0
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com/system/files/documents/2013-2014-en-documentreference2013.pdf,2013.0
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com/system/files/documents/2017-2018-en-edenreddocumentdereference2017def.pdf,2017.0
EDEN.PA,Edenred,Industrials,Transaction Processing Services,FR,Europe,https://www.edenred.com/system/files/documents/2019-2020-en-edenredurd2019def.pdf,2019.0
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2016.pdf,2016.0
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2017.pdf,2017.0
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2020.pdf,2020.0
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2021.pdf,2021.0
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2019.pdf,2019.0
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2022.pdf,2022.0
ENGI.PA,Engie,Utilities,Gas Utilities,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/engie_2018.pdf,2018.0
EL.PA,EssilorLuxottica,Health Care,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/essilorluxottica_2022.pdf,2022.0
EL.PA,EssilorLuxottica,Health Care,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/essilorluxottica_2021.pdf,2021.0
EL.PA,EssilorLuxottica,Health Care,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/essilorluxottica_2019.pdf,2019.0
ERF.PA,Eurofins Scientific,Health Care,Biotechnologies,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/eurofins-scientific_2020.pdf,2020.0
ERF.PA,Eurofins Scientific,Health Care,Biotechnologies,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/eurofins-scientific_2022.pdf,2022.0
ERF.PA,Eurofins Scientific,Health Care,Biotechnologies,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/eurofins-scientific_2021.pdf,2021.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets-finance.hermes.com/s3fs-public/node/pdf_file/2024-04/1713264064/hermes_20240416_2023activityreport_en.pdf,4064.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets-finance.hermes.com/s3fs-public/node/pdf_file/2022-05/1652092079/hermes_2021_urd_csr-extract_en.pdf,2021.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets-finance.hermes.com/s3fs-public/node/pdf_file/2023-04/1682434201/hermes_ra_2022_en-01.pdf,2022.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets-finance.hermes.com/s3fs-public/node/pdf_file/2020-06/hermes_2016_rapportannuel_en.pdf,2016.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.hermes-investment.com/uploads/2024/05/6f19626d98852698c2f960906dccf312/fhl-corporate-stewardship-report-2024.pdf,2024.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets.hermes.cn/is/content/hermesedito/RSE/DDR/DDR2018_CSR_extract_EN_VD.pdf,2018.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets-finance.hermes.com/s3fs-public/node/pdf_file/2020-07/1595280621/hermesinternational-urd-2019-en.pdf,621.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://assets.hermes.com/is/content/hermesedito/RSE/PDF/2017_HERMES_CSR_Extract.pdf,2017.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.ussif.org/files/Trends%20Report%202020%20Executive%20Summary.pdf,2020.0
RMS.PA,Hermès,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://efghermes.com/uploads/Sustainability_Report_2015_bd5b91b3d0.pdf,2015.0
KER.PA,Kering,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.kering.com/api/download-file/?path=Statutory_Auditors_Report_2013_62240c1157.pdf,1157.0
KER.PA,Kering,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.kering.com/api/download-file/?path=Report_Environmental_Profit_and_Loss_report_2018_ea5aa8ce88.pdf,2018.0
KER.PA,Kering,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.kering.com/assets/front/documents/KERING_DEU_2022_US.pdf,2022.0
KER.PA,Kering,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.kering.com/api/download-file/?path=Kering_Sustainability_Progress_Report_2020_2023_ad0d18f12c.pdf,2020.0
KER.PA,Kering,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2019.pdf,2019.0
KER.PA,Kering,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.kering.com/api/download-file/?path=Statutory_Auditors_Report_2014_6ada5e2590.pdf,2590.0
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal-finance.com/system/files/2019-09/LOreal_2016_Progress_Report.pdf,2016.0
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal-finance.com/system/files/2020-06/EN_2019%20L%27Oreal%20Progress%20Report.pdf,2020.0
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal-finance.com/system/files/2019-09/LOreal_2017_Progress_Report_SBWA.pdf,2017.0
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal-finance.com/system/files/2019-10/LOreal_2018_Progress_Report_SBWA.pdf,2018.0
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal.com/-/media/project/loreal/brand-sites/corp/master/lcorp/documents-media/publications/sbwa/2015-registration-document.pdf,2015.0
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal-finance.com/system/files/2019-09/LOREAL-RDD2013-EN_01.pdf,2019.0
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://es.lorealparisusa.com/-/media/project/loreal/brand-sites/oap/americas/us/articles/the-other-side/our-commitments-and-progresses-for-the-planet/pr-loreal-paris-2022final.pdf,2022.0
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.loreal.com/-/media/project/loreal/brand-sites/corp/master/lcorp/4-brands/consumer-products-division/loreal-paris/prlorealparis-2023.pdf,2023.0
OR.PA,L'Oréal,Consumer Staples,Personal Products,FR,Europe,https://www.lorealparis.cz/-/media/project/loreal/brand-sites/oap/emea/tsh/because-our-planet-is-worth-it/landing-page/pr-l_oreal-paris-sustainability-report-2021.pdf,2021.0
LR.PA,Legrand,Industrials,Electrical Components & Equipment,FR,Europe,https://www.legrandgroup.com/sites/default/files/Documents_PDF_Legrand/Finance/2024/autres/LEGRAND-Sustainable_Framework_24%2004%2025_1715605010.pdf,5010.0
LR.PA,Legrand,Industrials,Electrical Components & Equipment,FR,Europe,https://www.legrandgroup.com/sites/default/files/Documents_PDF_Legrand/RSE/2023/Rapport-integre/LEGRAND-INTEGRATED-REPORT-2023_1733849300.pdf,9300.0
LR.PA,Legrand,Industrials,Electrical Components & Equipment,FR,Europe,https://www.legrandgroup.com/sites/default/files/Documents_PDF_Legrand/Finance/2023/autres/LEGRAND-SPO-Sustainability_Framework_1684326376.pdf,6376.0
LR.PA,Legrand,Industrials,Electrical Components & Equipment,FR,Europe,https://www.legrandgroup.com/sites/default/files/Documents_PDF_Legrand/RSE/2023/LEGRAND_integrated_report_2022_EN_Vdef_1686843724.pdf,3724.0
LR.PA,Legrand,Industrials,Electrical Components & Equipment,FR,Europe,https://www.legrandgroup.com/sites/default/files/Documents_PDF_Legrand/RSE/2022/LEGRAND_integrated_report_2021_EN_Vdef_1651476729.pdf,6729.0
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2016.pdf,2016.0
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2022.pdf,2022.0
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2014.pdf,2014.0
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2020.pdf,2020.0
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2013.pdf,2013.0
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2021.pdf,2021.0
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2015.pdf,2015.0
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2017.pdf,2017.0
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2018.pdf,2018.0
MC.PA,LVMH,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/l/OTC_LVMUY_2019.pdf,2019.0
ML.PA,Michelin,Industrials,Tires & Rubber,FR,Europe,https://purchasing.michelin.com/wp-content/uploads/2023/12/Michelin-Natural-Rubber-Operations-and-Supply-Chain-2022-Report_V1.0.pdf,2023.0
ML.PA,Michelin,Industrials,Tires & Rubber,FR,Europe,https://www.wwf.fr/sites/default/files/doc-2019-07/20190726_Partnership_Pogress_Report_Michelin_WWF-min.pdf,2019.0
ML.PA,Michelin,Industrials,Tires & Rubber,FR,Europe,https://purchasing.michelin.com/wp-content/uploads/2021/12/Sustainable-Natural-Rubber-Progress-Report-2015-2020_EN.pdf,2021.0
ML.PA,Michelin,Industrials,Tires & Rubber,FR,Europe,https://www.hbs.edu/ris/download.aspx?name=Sucher%20Michelin%20Research%20Report%20%202021%202.11.21.pdf,2020.0
ML.PA,Michelin,Industrials,Tires & Rubber,FR,Europe,https://purchasing.michelin.com/wp-content/uploads/2022/11/Michelin-Natural-Rubber-Operations-and-Supply-Chain-2021-Report-V1.2.pdf,2022.0
ORA.PA,Orange,Communication Services,Integrated Telecommunication Services,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/o/NYSE_ORAN_2021.pdf,2021.0
ORA.PA,Orange,Communication Services,Integrated Telecommunication Services,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/o/NYSE_ORAN_2015.pdf,2015.0
ORA.PA,Orange,Communication Services,Integrated Telecommunication Services,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/o/NYSE_ORAN_2016.pdf,2016.0
ORA.PA,Orange,Communication Services,Integrated Telecommunication Services,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/o/NYSE_ORAN_2020.pdf,2020.0
ORA.PA,Orange,Communication Services,Integrated Telecommunication Services,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/o/NYSE_ORAN_2018.pdf,2018.0
ORA.PA,Orange,Communication Services,Integrated Telecommunication Services,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/o/NYSE_ORAN_2017.pdf,2017.0
ORA.PA,Orange,Communication Services,Integrated Telecommunication Services,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/o/NYSE_ORAN_2019.pdf,2019.0
RI.PA,Pernod Ricard,Consumer Staples,Distillers & Vintners,FR,Europe,https://www.pernod-ricard.com/sites/default/files/news/downloads/2022-11/Rapport_RSE_MMPJ_ENG%2011.pdf,2011.0
RI.PA,Pernod Ricard,Consumer Staples,Distillers & Vintners,FR,Europe,https://www.pernod-ricard.com/sites/default/files/news/downloads/2024-09/PERNOD-RICARD_DEU_23-24_VUK_MEL_2409.pdf,2409.0
